Feature_Index	Peak_Index
424	34699
424	34708
424	34709
424	34727
424	34728
424	34736
424	34737
424	34745
424	34746
424	34755
424	34756
424	34764
424	34765
424	34774
424	34775
424	34785
424	34795
424	34807
424	34808
424	34819
424	34820
424	34835
424	34836
424	34855
424	34856
424	34876
424	34877
424	34898
424	34899
424	34917
424	34918
424	34939
424	34940
424	34962
424	34963
424	34982
424	34983
424	35003
424	35004
424	35025
424	35026
424	35049
424	35050
424	35073
424	35074
424	35097
424	35098
425	36196
425	36208
425	36209
425	36224
425	36225
425	36241
425	36242
425	36262
425	36263
425	36284
425	36285
425	36308
425	36309
425	36327
425	36328
425	36347
425	36348
425	36368
425	36369
425	36388
425	36389
425	36421
425	36422
425	36441
425	36442
425	36459
425	36460
425	36477
425	36478
425	36490
425	36491
425	36506
425	36507
425	36520
425	36521
425	36531
425	36542
425	36554
425	36566
425	36578
425	36590
425	36604
425	36617
425	36630
425	36646
425	36661
425	36662
425	36679
425	36698
425	36737
425	36778
426	36401
426	36402
427	27058
427	27084
427	27111
427	27137
427	27164
427	27187
427	27209
427	27232
427	27254
427	27273
427	27296
427	27319
427	27343
427	27372
427	27392
427	27414
428	21898
428	21927
428	21943
428	21958
428	21977
429	24530
429	24551
429	24589
429	24609
429	24627
429	24662
429	24678
429	24698
429	24723
429	24745
430	24699
430	24700
430	24724
430	24725
430	24746
430	24747
430	24767
430	24768
430	24788
430	24789
430	24806
430	24807
430	24821
430	24822
430	24837
430	24838
430	24855
430	24856
430	24876
430	24877
430	24895
430	24896
430	24914
430	24915
430	24933
430	24934
430	24952
430	24953
430	24972
430	24973
430	24996
430	24997
430	25019
430	25020
430	25046
430	25047
430	25072
430	25073
430	25099
430	25100
430	25122
430	25123
430	25144
431	24449
431	24471
431	24488
431	24489
431	24509
431	24510
431	24531
431	24532
431	24552
431	24553
431	24571
431	24572
431	24590
431	24591
431	24610
431	24611
431	24628
431	24629
431	24643
431	24644
431	24663
431	24664
431	24679
431	24680
431	24701
431	24702
431	24726
431	24727
431	24748
431	24749
431	24769
431	24770
431	24790
431	24791
431	24808
431	24809
431	24823
431	24824
431	24839
431	24840
431	24857
431	24858
431	24878
431	24879
431	24897
431	24898
431	24916
431	24917
431	24935
431	24954
431	24998
431	25048
431	25124
432	31857
432	31876
432	31895
432	31914
432	31936
432	31955
432	31976
432	31999
432	32026
432	32051
432	32078
432	32107
433	32990
433	33011
433	33022
433	33033
433	33045
433	33059
433	33075
433	33089
433	33101
433	33114
433	33127
433	33140
434	26395
434	26421
434	26449
434	26508
434	26540
435	35532
435	35550
435	35569
435	35584
435	35603
435	35623
435	35643
435	35661
436	36084
436	36085
436	36094
436	36103
436	36104
436	36117
436	36131
437	35295
437	35313
437	35332
437	35349
437	35367
437	35385
437	35408
437	35430
437	35447
437	35465
437	35481
437	35500
437	35533
437	35551
437	35681
437	35705
437	35732
437	35781
437	35834
437	35940
437	35962
437	35988
437	36012
437	36034
437	36035
437	36049
437	36050
437	36061
437	36062
437	36073
437	36074
437	36086
437	36087
437	36095
437	36096
437	36105
437	36106
437	36107
437	36111
437	36112
437	36119
437	36120
437	36123
437	36124
437	36125
437	36132
437	36133
437	36139
437	36140
437	36147
437	36148
437	36154
437	36155
437	36162
437	36163
437	36173
437	36174
437	36185
437	36186
437	36198
437	36199
437	36210
437	36211
437	36228
437	36244
437	36245
437	36265
437	36266
437	36286
437	36310
437	36329
437	36349
437	36370
437	36390
437	36423
437	36443
437	36461
437	36479
437	36492
437	36508
437	36522
437	36647
437	36663
437	36680
437	36699
437	36716
437	36738
437	36759
437	36779
437	36800
437	36822
437	36846
437	36872
437	36901
437	36931
437	36963
437	37230
437	37356
437	37381
437	37471
437	37499
437	37553
437	37613
437	37665
437	37693
437	37719
437	37746
437	37771
437	37818
437	37869
437	37900
437	37926
437	37955
437	37983
437	38039
437	38070
437	38103
437	38134
437	38165
437	38196
437	38226
437	38257
437	38310
437	38339
437	38413
438	37056
438	37084
438	37173
438	37201
438	37252
438	37278
439	18037
439	18047
439	18069
439	18080
439	18090
439	18100
439	18118
440	20490
440	20503
440	20518
440	20533
440	20554
440	20575
440	20595
441	10866
441	10867
441	10887
441	10888
441	10906
441	10907
441	10926
441	10927
441	10945
441	10946
441	10961
441	10962
441	10978
441	10979
441	10990
441	10991
441	11003
441	11004
441	11014
441	11015
441	11024
441	11025
441	11032
441	11033
441	11042
441	11043
441	11054
441	11055
441	11066
441	11067
441	11081
441	11082
441	11098
441	11099
441	11113
441	11126
441	11140
441	11155
441	11217
441	11251
442	25681
442	25711
442	25738
442	25766
442	25796
442	25871
443	27297
443	27320
443	27344
443	27373
443	27393
443	27415
443	27432
443	27446
444	31877
444	31896
444	31915
444	31937
444	31956
444	31977
444	32000
444	32027
444	32052
444	32079
444	32108
444	32166
444	32198
444	32287
444	32342
444	32369
444	32396
444	32422
444	32450
444	32477
444	32502
444	32526
444	32553
444	32593
444	32611
444	32626
444	32640
444	32654
444	32662
444	32674
444	32684
445	33782
445	33802
445	33824
445	33843
445	33865
445	33889
445	33913
445	33931
445	33955
445	33980
445	34004
445	34032
446	36076
446	36098
446	36108
446	36113
446	36126
446	36165
447	25387
447	25412
447	25413
447	25437
447	25438
447	25463
447	25464
447	25504
447	25505
447	25534
447	25535
447	25560
447	25561
447	25590
447	25591
447	25621
447	25622
447	25653
447	25654
447	25682
447	25683
447	25712
447	25713
447	25739
447	25740
447	25767
447	25768
447	25797
447	25823
448	13248
448	13271
448	13294
448	13317
448	13318
448	13341
448	13342
448	13364
448	13365
448	13385
448	13386
448	13408
448	13409
448	13430
448	13453
448	13454
448	13475
448	13476
448	13494
448	13495
448	13513
448	13514
448	13531
448	13532
448	13547
448	13548
448	13566
448	13567
448	13583
448	13584
448	13604
448	13605
448	13623
448	13624
448	13640
448	13641
448	13655
448	13656
448	13673
448	13674
448	13692
448	13693
448	13713
448	13714
448	13735
448	13736
448	13761
448	13762
448	13781
448	13782
448	13805
448	13806
448	13830
448	13831
448	13856
448	13857
448	13881
448	13882
448	13905
448	13906
448	13927
448	13928
448	13949
448	13950
448	13973
448	13997
448	13998
448	14019
448	14020
448	14043
448	14044
448	14067
448	14068
448	14090
448	14091
448	14113
448	14114
448	14140
448	14141
448	14166
448	14167
448	14190
448	14217
448	14218
448	14245
448	14246
448	14268
448	14269
448	14296
448	14297
448	14325
448	14326
448	14350
448	14351
448	14377
448	14378
448	14400
448	14401
448	14417
448	14418
448	14436
448	14437
448	14453
448	14454
448	14470
448	14471
448	14485
448	14486
448	14498
448	14499
448	14510
448	14524
448	14534
448	14735
448	14756
448	14777
448	14800
448	14801
448	14821
448	14822
448	14844
448	14845
448	14867
448	14868
448	14892
448	14914
448	14915
448	14940
448	14941
448	14967
448	14968
448	14993
448	15019
448	15020
448	15050
448	15051
448	15078
449	29934
449	29955
449	29977
449	29978
449	29998
449	30019
449	30020
449	30040
449	30041
449	30059
449	30060
449	30073
449	30074
449	30086
449	30087
449	30103
449	30104
449	30115
449	30116
449	30131
449	30132
449	30148
449	30149
449	30163
449	30164
449	30185
449	30186
449	30204
449	30205
449	30224
449	30225
449	30245
449	30246
449	30265
449	30266
449	30281
449	30282
449	30297
449	30298
449	30310
449	30311
449	30328
449	30342
449	30354
450	30405
450	30419
450	30434
450	30449
450	30450
450	30468
450	30469
450	30489
450	30490
450	30507
450	30526
450	30527
450	30546
450	30547
450	30565
450	30566
450	30586
450	30587
450	30609
450	30610
450	30630
450	30631
450	30653
450	30654
450	30678
450	30679
450	30698
450	30714
450	30715
450	30735
450	30736
450	30754
450	30768
451	42910
451	42963
451	42988
451	43018
451	43044
451	43071
451	43098
451	43125
451	43154
452	25684
452	25769
452	25798
452	25824
452	25853
452	25872
452	25902
452	25930
452	25957
453	24450
453	24472
453	24490
453	24511
453	24533
453	24554
454	46534
454	46554
454	46596
454	46597
454	46620
454	46621
454	46651
454	46652
454	46676
454	46677
454	46700
454	46701
454	46725
454	46726
454	46746
454	46747
454	46770
454	46771
454	46792
454	46793
454	46812
454	46813
454	46834
454	46835
454	46848
454	46849
454	46872
454	46873
454	46890
454	46891
454	46906
454	46907
454	46923
454	46924
454	46939
454	46940
454	46954
454	46955
454	46970
454	46971
454	46982
454	46983
454	46996
454	46997
454	47012
454	47013
454	47025
454	47026
454	47041
454	47042
454	47057
454	47058
454	47072
454	47073
454	47085
454	47086
454	47096
454	47097
454	47107
454	47108
454	47120
454	47121
454	47133
454	47134
454	47147
454	47148
454	47159
454	47160
454	47175
454	47176
454	47188
454	47189
454	47199
454	47200
454	47212
454	47213
454	47224
454	47225
454	47239
454	47240
454	47253
454	47254
454	47267
454	47268
454	47281
454	47282
454	47294
454	47295
454	47309
454	47310
454	47322
454	47323
454	47338
454	47339
454	47353
454	47354
454	47369
454	47370
454	47383
454	47384
454	47395
454	47396
454	47411
454	47412
454	47428
454	47429
454	47443
454	47444
454	47456
454	47457
454	47472
454	47473
454	47485
454	47486
454	47502
454	47503
454	47519
454	47520
454	47538
454	47539
454	47554
454	47555
454	47569
454	47570
454	47582
454	47583
454	47603
454	47604
454	47621
454	47622
454	47637
454	47638
454	47652
454	47653
454	47667
454	47668
454	47685
454	47686
454	47704
454	47705
454	47723
454	47724
454	47743
454	47744
454	47762
454	47763
454	47780
454	47781
454	47800
454	47801
454	47816
454	47817
454	47832
454	47833
454	47850
454	47851
454	47869
454	47870
454	47887
454	47888
454	47906
454	47907
454	47927
454	47928
454	47944
454	47945
454	47962
454	47963
454	47977
454	47978
454	47998
454	47999
454	48022
454	48023
454	48042
454	48043
454	48064
454	48065
454	48088
454	48089
454	48111
454	48112
454	48134
454	48135
454	48154
454	48155
454	48175
454	48176
454	48195
454	48196
454	48215
454	48216
454	48235
454	48236
454	48252
454	48253
454	48273
454	48274
454	48294
454	48295
454	48314
454	48315
454	48337
454	48338
454	48378
454	48379
454	48399
454	48400
454	48421
454	48422
454	48444
454	48445
454	48463
454	48464
454	48483
454	48484
454	48504
454	48505
454	48523
454	48524
454	48545
454	48546
454	48564
454	48565
454	48585
454	48586
454	48604
454	48605
454	48628
454	48629
454	48648
454	48649
454	48670
454	48671
454	48695
454	48696
454	48716
454	48717
454	48741
454	48742
454	48764
454	48765
454	48781
454	48782
454	48800
454	48801
454	48824
454	48825
454	48846
454	48847
454	48868
454	48869
454	48890
454	48891
454	48911
454	48912
454	48928
454	48929
454	48943
454	48944
454	48963
454	48964
454	48987
454	48988
454	49009
454	49010
454	49033
454	49034
454	49056
454	49057
454	49079
454	49080
454	49100
454	49101
454	49120
454	49121
454	49145
454	49146
454	49166
454	49167
454	49188
454	49189
454	49210
454	49211
454	49232
454	49233
454	49253
454	49254
454	49277
454	49278
454	49300
454	49301
454	49324
454	49325
454	49345
454	49346
454	49382
454	49383
454	49405
454	49406
454	49428
454	49429
454	49454
454	49455
454	49475
454	49476
454	49500
454	49501
454	49519
454	49520
454	49547
454	49548
454	49574
454	49575
454	49600
454	49601
454	49621
454	49622
454	49642
454	49643
454	49666
454	49667
454	49687
454	49688
454	49714
454	49715
454	49738
454	49739
454	49765
454	49766
454	49790
454	49791
454	49815
454	49816
454	49839
454	49840
454	49864
454	49865
454	49893
454	49894
454	49921
454	49922
454	49942
454	49943
454	49966
454	49967
454	49990
454	49991
454	50015
454	50016
454	50040
454	50041
454	50064
454	50065
454	50088
454	50089
454	50112
454	50113
454	50139
454	50140
454	50163
454	50164
454	50190
454	50191
454	50212
454	50213
454	50236
454	50237
454	50262
454	50263
454	50287
454	50288
454	50308
454	50309
454	50336
454	50337
454	50360
454	50361
454	50387
454	50388
454	50413
454	50414
454	50440
454	50441
454	50463
454	50464
454	50490
454	50491
454	50518
454	50519
454	50541
454	50542
454	50567
454	50568
454	50594
454	50595
454	50622
454	50623
454	50650
454	50651
454	50673
454	50674
454	50692
454	50693
454	50722
454	50723
454	50750
454	50751
454	50777
454	50778
454	50803
454	50804
454	50831
454	50832
454	50856
454	50857
454	50885
454	50886
454	50909
454	50910
454	50932
454	50933
454	50961
454	50962
454	50988
454	50989
454	51014
454	51015
454	51041
454	51042
454	51070
454	51071
454	51101
454	51102
454	51127
454	51128
454	51149
454	51150
454	51172
454	51173
454	51199
454	51200
454	51224
454	51225
454	51248
454	51249
454	51273
454	51274
454	51299
454	51300
454	51324
454	51325
454	51349
454	51350
454	51374
454	51375
454	51401
454	51402
454	51425
454	51426
454	51452
454	51453
454	51483
454	51484
454	51507
454	51508
454	51536
454	51537
454	51560
454	51561
454	51587
454	51588
454	51612
454	51613
454	51640
454	51641
454	51670
454	51671
454	51695
454	51696
454	51720
454	51721
454	51744
454	51745
454	51768
454	51769
454	51797
454	51798
454	51824
454	51825
454	51854
454	51855
454	51881
454	51882
454	51911
454	51912
454	51942
454	51943
454	51970
454	51971
454	52003
454	52004
454	52033
454	52034
454	52060
454	52061
454	52085
454	52086
454	52108
454	52109
454	52134
454	52135
454	52162
454	52163
454	52189
454	52190
454	52219
454	52220
454	52247
454	52248
454	52274
454	52275
454	52303
454	52304
454	52331
454	52332
454	52359
454	52360
454	52388
454	52389
454	52415
454	52416
454	52446
