scan_num	charge	abundance	mz	fit	average_mw	monoisotopic_mw	mostabundant_mw	fwhm	signal_noise	mono_abundance	mono_plus2_abundance	index
6280	2	919000	832.3957	0.009	1663.8786	1662.7768	1662.7768	0	0	0	0	25094
6280	2	63700	879.9578	0.038	1759.058	1757.9011	1757.9011	0	0	0	0	25096
6280	2	53500	883.4901	0.009	1766.1251	1764.9656	1764.9656	0	0	0	0	25097
6280	3	43100	589.6635	0.047	1766.1254	1764.9657	1764.9657	0	0	0	0	25098
6280	3	58600	598.9647	0.022	1795.0568	1793.8723	1793.8724	0	0	0	0	25099
6280	2	126000	897.944	0.031	1795.0579	1793.8734	1794.8763	0	0	0	0	25100
6280	2	47100	1207.1127	0.112	2411.7612	2410.2055	2411.2084	0	0	0	0	25103
6283	1	2080000	748.4359	0.007	747.8822	747.4286	747.4286	0	0	0	0	25107
6283	2	151000	452.7379	0.011	904.0106	903.4611	903.4612	0	0	0	0	25108
6283	1	75200	904.4696	0.01	904.0117	903.4623	903.4624	0	0	0	0	25109
6283	2	570000	571.8615	0.008	1142.4068	1141.7085	1141.7085	0	0	0	0	25110
6283	1	49200	1142.7169	0.01	1142.408	1141.7096	1141.7096	0	0	0	0	25111
6283	2	51200	600.8308	0.059	1200.3763	1199.647	1199.647	0	0	0	0	25112
6283	2	56700	653.8547	0.066	1306.4902	1305.6949	1305.6949	0	0	0	0	25113
6283	2	41600	679.8451	0.046	1358.5885	1357.6757	1357.6757	0	0	0	0	25114
6283	3	62900	478.5975	0.01	1433.7355	1432.7706	1432.7706	0	0	0	0	25115
6283	2	104000	717.393	0.033	1433.7363	1432.7714	1432.7714	0	0	0	0	25116
6283	2	1390000	832.3953	0.008	1663.8778	1662.776	1662.776	0	0	0	0	25117
6283	3	346000	555.266	0.026	1663.8781	1662.7763	1662.7763	0	0	0	0	25118
6283	2	90400	879.9581	0.061	1759.0586	1757.9017	1757.9017	0	0	0	0	25121
6283	3	43800	598.9645	0.099	1795.0562	1793.8717	1793.8717	0	0	0	0	25122
6283	2	73600	897.9443	0.04	1795.0586	1793.8741	1794.877	0	0	0	0	25123
6283	2	39700	901.5211	0.091	1801.2102	1800.0246	1800.0246	0	0	0	0	25124
6283	2	55500	1206.6111	0.021	2411.7603	2410.2047	2411.2076	0	0	0	0	25126
6286	1	1760000	748.4359	0.005	747.8822	747.4286	747.4286	0	0	0	0	25129
6286	2	123000	452.7378	0.011	904.0105	903.461	903.4611	0	0	0	0	25131
6286	1	73600	904.4696	0.006	904.0117	903.4623	903.4623	0	0	0	0	25132
6286	2	840000	571.8614	0.005	1142.4065	1141.7082	1141.7082	0	0	0	0	25133
6286	1	94800	1142.7155	0.009	1142.4066	1141.7082	1141.7082	0	0	0	0	25134
6286	2	84300	653.8546	0.028	1306.49	1305.6947	1305.6947	0	0	0	0	25135
6286	2	45300	679.8441	0.053	1358.5865	1357.6737	1357.6737	0	0	0	0	25136
6286	3	71200	478.5974	0.046	1433.7353	1432.7704	1432.7704	0	0	0	0	25137
6286	2	106000	717.3926	0.042	1433.7356	1432.7707	1432.7707	0	0	0	0	25138
6286	2	1790000	832.3951	0.013	1663.8774	1662.7756	1662.7756	0	0	0	0	25139
6286	3	442000	555.266	0.033	1663.8779	1662.7761	1662.7762	0	0	0	0	25140
6286	2	65600	880.4589	0.019	1759.0572	1757.9002	1757.9002	0	0	0	0	25143
6286	2	51700	898.4453	0.038	1795.0578	1793.8732	1794.8761	0	0	0	0	25144
6286	2	64900	1206.6124	0.025	2411.7628	2410.2073	2411.2102	0	0	0	0	25145
6289	1	1550000	748.4358	0.007	747.8822	747.4285	747.4286	0	0	0	0	25148
6289	2	105000	452.7379	0.017	904.0106	903.4612	903.4612	0	0	0	0	25149
6289	1	77300	904.4698	0.008	904.0119	903.4625	903.4625	0	0	0	0	25150
6289	2	923000	571.8613	0.006	1142.4064	1141.7081	1141.7081	0	0	0	0	25151
6289	1	84500	1142.7158	0.033	1142.4069	1141.7085	1141.7085	0	0	0	0	25152
6289	2	63400	600.8308	0.005	1200.3762	1199.6469	1199.647	0	0	0	0	25153
6289	2	72200	653.8546	0.012	1306.4899	1305.6946	1305.6946	0	0	0	0	25154
6289	3	61600	478.9319	0.07	1433.7357	1432.7707	1432.7706	0	0	0	0	25155
6289	2	106000	717.3929	0.028	1433.7362	1432.7713	1432.7713	0	0	0	0	25156
6289	2	1720000	832.395	0.006	1663.8773	1662.7755	1662.7755	0	0	0	0	25157
6289	3	474000	555.266	0.024	1663.8778	1662.7761	1662.7761	0	0	0	0	25158
6289	2	54200	880.4589	0.009	1759.0572	1757.9002	1757.9002	0	0	0	0	25160
6289	2	91000	1206.6121	0.039	2411.7624	2410.2068	2411.2097	0	0	0	0	25161
6292	1	824000	748.4362	0.007	747.8825	747.4289	747.4289	0	0	0	0	25163
6292	2	72100	452.7377	0.005	904.0101	903.4607	903.4608	0	0	0	0	25164
6292	2	2210000	571.8612	0.006	1142.4061	1141.7078	1141.7078	0	0	0	0	25165
6292	1	233000	1142.716	0.004	1142.407	1141.7087	1141.7087	0	0	0	0	25166
6292	2	161000	653.8543	0.019	1306.4894	1305.6941	1305.6941	0	0	0	0	25167
6292	3	71800	478.5974	0.025	1433.7354	1432.7705	1432.7705	0	0	0	0	25169
6292	2	83000	717.393	0.052	1433.7363	1432.7714	1432.7714	0	0	0	0	25170
6292	2	65300	805.9316	0.037	1610.9218	1609.8486	1609.8486	0	0	0	0	25171
6292	2	2660000	832.3948	0.009	1663.8769	1662.7751	1662.7751	0	0	0	0	25172
6292	3	637000	555.266	0.019	1663.8778	1662.7761	1662.7761	0	0	0	0	25173
6295	1	741000	748.4358	0.005	747.8822	747.4285	747.4286	0	0	0	0	25179
6295	2	68300	452.7379	0.012	904.0107	903.4613	903.4613	0	0	0	0	25180
6295	2	2410000	571.861	0.012	1142.4057	1141.7074	1141.7074	0	0	0	0	25181
6295	1	347000	1142.7151	0.004	1142.4061	1141.7078	1141.7078	0	0	0	0	25182
6295	2	177000	653.8543	0.014	1306.4893	1305.694	1305.694	0	0	0	0	25183
6295	2	76100	717.3923	0.052	1433.735	1432.7701	1432.7701	0	0	0	0	25185
6295	3	60300	478.5974	0.012	1433.7352	1432.7703	1432.7703	0	0	0	0	25186
6295	2	64500	805.9316	0.011	1610.9218	1609.8487	1609.8487	0	0	0	0	25187
6295	2	2200000	832.3946	0.008	1663.8765	1662.7747	1662.7747	0	0	0	0	25188
6295	3	529000	555.6003	0.019	1663.8779	1662.776	1662.776	0	0	0	0	25189
6298	1	628000	748.436	0.008	747.8823	747.4287	747.4287	0	0	0	0	25195
6298	2	83300	452.7376	0.027	904.01	903.4606	903.4606	0	0	0	0	25196
6298	2	2910000	571.861	0.012	1142.4057	1141.7074	1141.7074	0	0	0	0	25198
6298	1	293000	1142.7146	0.004	1142.4057	1141.7074	1141.7074	0	0	0	0	25199
6298	2	197000	653.8541	0.006	1306.4889	1305.6936	1305.6936	0	0	0	0	25200
6298	3	63800	478.597	0.045	1433.734	1432.7691	1432.7691	0	0	0	0	25202
6298	2	111000	717.3922	0.062	1433.7348	1432.7699	1432.7699	0	0	0	0	25203
6298	2	2310000	832.3945	0.011	1663.8762	1662.7745	1662.7745	0	0	0	0	25204
6298	3	549000	555.2656	0.01	1663.8768	1662.7751	1662.7751	0	0	0	0	25205
6300	1	648000	748.4382	0.008	747.8846	747.4309	747.431	0	0	0	0	25210
6300	1	47500	904.4727	0.005	904.0148	903.4654	903.4654	0	0	0	0	25211
6300	2	3680000	571.8617	0.003	1142.4072	1141.7089	1141.7089	0	0	0	0	25212
6300	1	260000	1142.7205	0.006	1142.4116	1141.7133	1141.7133	0	0	0	0	25213
6300	2	281000	653.8561	0.028	1306.493	1305.6977	1305.6977	0	0	0	0	25214
6300	2	55500	679.8467	0.015	1358.5917	1357.6789	1357.6789	0	0	0	0	25215
6300	2	118000	717.395	0.014	1433.7404	1432.7755	1432.7755	0	0	0	0	25219
6300	2	91400	805.9344	0.023	1610.9274	1609.8542	1609.8542	0	0	0	0	25220
6300	2	2650000	832.3965	0.005	1663.8801	1662.7784	1662.7784	0	0	0	0	25221
6300	3	720000	555.2669	0.016	1663.8807	1662.7789	1662.7789	0	0	0	0	25222
6302	1	385000	748.4363	0.005	747.8826	747.429	747.429	0	0	0	0	25229
6302	2	72500	452.7379	0.012	904.0106	903.4612	903.4613	0	0	0	0	25231
6302	2	3310000	571.8611	0.006	1142.406	1141.7076	1141.7076	0	0	0	0	25232
6302	1	303000	1142.716	0.007	1142.4071	1141.7088	1141.7088	0	0	0	0	25233
6302	2	226000	653.8544	0.01	1306.4896	1305.6943	1305.6943	0	0	0	0	25234
6302	2	56200	679.8449	0.055	1358.5881	1357.6753	1357.6753	0	0	0	0	25235
6302	3	69300	478.5973	0.056	1433.7349	1432.77	1432.77	0	0	0	0	25238
6302	2	99600	717.3932	0.053	1433.7368	1432.7719	1432.7719	0	0	0	0	25239
6302	2	65300	806.4335	0.064	1610.9227	1609.8494	1609.8494	0	0	0	0	25240
6302	2	1930000	832.395	0.01	1663.8773	1662.7755	1662.7755	0	0	0	0	25241
6302	3	503000	555.266	0.018	1663.8781	1662.7763	1662.7763	0	0	0	0	25242
6305	1	457000	748.4361	0.008	747.8824	747.4288	747.4288	0	0	0	0	25247
6305	2	71300	452.7374	0.013	904.0097	903.4603	903.4603	0	0	0	0	25248
6305	2	3270000	571.861	0.005	1142.4057	1141.7074	1141.7074	0	0	0	0	25249
6305	1	374000	1142.7157	0.005	1142.4068	1141.7084	1141.7084	0	0	0	0	25250
6305	2	253000	653.8542	0.008	1306.4892	1305.6939	1305.6939	0	0	0	0	25251
6305	2	101000	717.3923	0.114	1433.7349	1432.77	1432.77	0	0	0	0	25254
6305	2	77100	805.9304	0.054	1610.9195	1609.8463	1609.8463	0	0	0	0	25255
6305	2	1920000	832.3949	0.011	1663.877	1662.7752	1662.7752	0	0	0	0	25256
6305	3	565000	555.2657	0.033	1663.8772	1662.7754	1662.7754	0	0	0	0	25257
6308	1	141000	748.436	0.004	747.8823	747.4287	747.4287	0	0	0	0	25261
6308	2	2730000	571.8609	0.005	1142.4056	1141.7072	1141.7072	0	0	0	0	25262
6308	1	309000	1142.715	0.007	1142.406	1141.7077	1141.7077	0	0	0	0	25263
6308	2	141000	653.8544	0.013	1306.4896	1305.6943	1305.6943	0	0	0	0	25264
6308	2	50800	679.845	0.02	1358.5883	1357.6755	1357.6755	0	0	0	0	25266
6308	3	54000	478.5973	0.053	1433.7349	1432.77	1432.77	0	0	0	0	25270
6308	2	79200	717.393	0.127	1433.7364	1432.7715	1432.7715	0	0	0	0	25271
6308	2	1060000	832.3949	0.011	1663.8771	1662.7753	1662.7753	0	0	0	0	25272
6308	3	304000	555.2658	0.009	1663.8772	1662.7755	1662.7755	0	0	0	0	25273
6308	3	48000	993.7843	0.052	2979.2287	2977.3281	2978.331	0	0	0	0	25277
6311	1	92800	748.4362	0.013	747.8825	747.4289	747.4289	0	0	0	0	25278
6311	2	2530000	571.8609	0.009	1142.4056	1141.7072	1141.7072	0	0	0	0	25279
6311	1	277000	1142.7154	0.004	1142.4064	1141.7081	1141.7081	0	0	0	0	25280
6311	2	200000	653.8542	0.033	1306.4891	1305.6938	1305.6938	0	0	0	0	25281
6311	2	62500	679.8447	0.024	1358.5877	1357.6749	1357.6749	0	0	0	0	25283
6311	3	68600	478.5972	0.049	1433.7348	1432.7699	1432.7699	0	0	0	0	25287
6311	2	106000	717.3929	0.063	1433.7361	1432.7712	1432.7712	0	0	0	0	25288
6311	2	42300	805.9318	0.071	1610.9221	1609.849	1609.849	0	0	0	0	25289
6311	2	854000	832.395	0.013	1663.8772	1662.7754	1662.7754	0	0	0	0	25290
6311	3	215000	555.2659	0.012	1663.8777	1662.776	1662.776	0	0	0	0	25291
6314	1	115000	748.4367	0.017	747.883	747.4294	747.4295	0	0	0	0	25294
6314	2	2690000	571.8611	0.005	1142.4061	1141.7077	1141.7077	0	0	0	0	25295
6314	1	225000	1142.7162	0.004	1142.4073	1141.709	1141.709	0	0	0	0	25296
6314	2	147000	653.8544	0.013	1306.4896	1305.6943	1305.6943	0	0	0	0	25297
6314	2	70100	679.8451	0.12	1358.5885	1357.6757	1357.6757	0	0	0	0	25299
6314	3	83700	478.5973	0.015	1433.735	1432.7701	1432.7701	0	0	0	0	25303
6314	2	122000	717.3933	0.015	1433.7369	1432.772	1432.772	0	0	0	0	25304
6314	2	40000	806.4334	0.118	1610.9226	1609.8493	1609.8493	0	0	0	0	25305
6314	3	237000	555.266	0.032	1663.878	1662.7762	1662.7762	0	0	0	0	25306
6314	2	738000	832.3956	0.01	1663.8784	1662.7767	1662.7767	0	0	0	0	25307
6314	3	74400	993.785	0.011	2979.2308	2977.3302	2978.3331	0	0	0	0	25311
6317	1	94600	748.4364	0.007	747.8827	747.4291	747.4291	0	0	0	0	25312
6317	2	1870000	571.861	0.011	1142.4058	1141.7075	1141.7075	0	0	0	0	25313
6317	1	142000	1142.7154	0.004	1142.4065	1141.7081	1141.7081	0	0	0	0	25314
6317	2	84900	653.8539	0.02	1306.4886	1305.6933	1305.6933	0	0	0	0	25315
6317	2	50000	679.8438	0.027	1358.5859	1357.6731	1357.6731	0	0	0	0	25316
6317	3	71600	478.5973	0.036	1433.735	1432.7701	1432.7701	0	0	0	0	25319
6317	2	102000	717.3927	0.009	1433.7358	1432.7709	1432.7709	0	0	0	0	25320
6317	2	475000	832.3952	0.015	1663.8775	1662.7757	1662.7757	0	0	0	0	25322
6317	3	135000	555.266	0.038	1663.8779	1662.7761	1662.7762	0	0	0	0	25323
6317	3	71100	993.7856	0.033	2979.2327	2977.3321	2978.335	0	0	0	0	25326
6320	1	101000	748.4364	0.006	747.8827	747.4291	747.4291	0	0	0	0	25329
6320	2	1710000	571.8611	0.005	1142.4059	1141.7076	1141.7076	0	0	0	0	25330
6320	1	114000	1142.7152	0.005	1142.4063	1141.7079	1141.7079	0	0	0	0	25331
6320	2	83600	653.8544	0.005	1306.4895	1305.6941	1305.6942	0	0	0	0	25332
6320	2	47800	679.8446	0.018	1358.5874	1357.6746	1357.6746	0	0	0	0	25334
6320	3	95200	478.5973	0.034	1433.735	1432.7701	1432.77	0	0	0	0	25338
6320	2	103000	717.3927	0.015	1433.7357	1432.7708	1432.7708	0	0	0	0	25339
6320	2	400000	832.3955	0.023	1663.8782	1662.7764	1662.7764	0	0	0	0	25341
6320	3	115000	555.2662	0.022	1663.8785	1662.7767	1662.7767	0	0	0	0	25342
6320	3	66000	993.7855	0.033	2979.2325	2977.3318	2978.3347	0	0	0	0	25345
6323	1	91300	748.436	0.008	747.8823	747.4287	747.4288	0	0	0	0	25347
6323	2	1030000	571.8612	0.007	1142.4061	1141.7078	1141.7078	0	0	0	0	25348
6323	1	85800	1142.7156	0.012	1142.4066	1141.7083	1141.7083	0	0	0	0	25349
6323	2	38900	653.8544	0.004	1306.4895	1305.6942	1305.6942	0	0	0	0	25351
6323	2	52300	679.8446	0.011	1358.5874	1357.6746	1357.6746	0	0	0	0	25352
6323	3	123000	478.5973	0.08	1433.7351	1432.7702	1432.7702	0	0	0	0	25356
6323	2	122000	717.3929	0.023	1433.7362	1432.7713	1432.7713	0	0	0	0	25357
6323	3	58600	555.2657	0.081	1663.8769	1662.7752	1662.7752	0	0	0	0	25362
6323	2	179000	832.3956	0.009	1663.8784	1662.7766	1662.7766	0	0	0	0	25363
6323	2	24300	870.3762	0.048	1738.8797	1737.735	1737.735	0	0	0	0	25364
6323	3	73200	993.7844	0.015	2979.229	2977.3284	2978.3313	0	0	0	0	25366
6326	1	91100	748.4364	0.009	747.8827	747.4291	747.4291	0	0	0	0	25369
6326	2	848000	571.8612	0.009	1142.4062	1141.7078	1141.7078	0	0	0	0	25371
6326	1	54100	1142.7163	0.006	1142.4073	1141.709	1141.709	0	0	0	0	25372
6326	2	45100	653.8543	0.017	1306.4893	1305.694	1305.694	0	0	0	0	25374
6326	2	68400	679.8445	0.078	1358.5872	1357.6743	1357.6744	0	0	0	0	25375
6326	2	25300	714.3965	0.054	1426.7286	1425.7755	1425.7755	0	0	0	0	25378
6326	3	102000	478.5974	0.015	1433.7353	1432.7704	1432.7704	0	0	0	0	25379
6326	2	136000	717.3927	0.012	1433.7358	1432.7709	1432.7709	0	0	0	0	25380
6326	3	37600	555.2658	0.046	1663.8774	1662.7756	1662.7756	0	0	0	0	25383
6326	2	133000	832.3955	0.028	1663.8781	1662.7764	1662.7764	0	0	0	0	25384
6326	2	44200	870.3776	0.013	1738.8824	1737.7377	1737.7377	0	0	0	0	25385
6326	3	19400	614.6479	0.118	1841.1291	1839.9189	1840.9219	0	0	0	0	25387
6326	3	75100	994.1194	0.126	2979.2317	2977.3309	2978.3338	0	0	0	0	25388
6329	1	91700	748.4361	0.013	747.8825	747.4288	747.4289	0	0	0	0	25391
6329	2	606000	571.8611	0.007	1142.4061	1141.7077	1141.7077	0	0	0	0	25395
6329	1	28000	1142.7153	0.038	1142.4064	1141.7081	1141.7081	0	0	0	0	25396
6329	2	41800	601.3227	0.04	1201.3602	1200.6308	1200.6308	0	0	0	0	25397
6329	2	32700	653.8541	0.006	1306.4889	1305.6936	1305.6936	0	0	0	0	25398
6329	2	44400	679.8443	0.025	1358.5868	1357.674	1357.674	0	0	0	0	25400
6329	2	31000	713.8945	0.016	1426.7274	1425.7744	1425.7744	0	0	0	0	25402
6329	3	108000	478.5973	0.014	1433.7349	1432.77	1432.77	0	0	0	0	25403
6329	2	161000	717.3924	0.024	1433.7352	1432.7702	1432.7703	0	0	0	0	25404
6329	2	103000	832.3951	0.006	1663.8773	1662.7755	1662.7756	0	0	0	0	25408
6329	3	27400	555.2659	0.12	1663.8776	1662.7759	1662.7759	0	0	0	0	25409
6329	2	63500	870.3761	0.03	1738.8794	1737.7347	1737.7347	0	0	0	0	25410
6329	3	19000	614.6472	0.075	1841.127	1839.9168	1840.9199	0	0	0	0	25412
6329	2	24500	920.9659	0.074	1841.1273	1839.9173	1840.9202	0	0	0	0	25413
6329	3	63600	993.7848	0.006	2979.2301	2977.3295	2978.3324	0	0	0	0	25415
6332	1	67000	748.4364	0.01	747.8827	747.4291	747.4291	0	0	0	0	25417
6332	1	23100	1142.713	0.032	1142.404	1141.7057	1141.7057	0	0	0	0	25420
6332	2	417000	571.8613	0.006	1142.4064	1141.7081	1141.7081	0	0	0	0	25421
6332	2	63900	601.3226	0.015	1201.36	1200.6306	1200.6306	0	0	0	0	25422
6332	2	29800	653.8543	0.005	1306.4894	1305.6941	1305.6941	0	0	0	0	25423
6332	2	49900	679.8445	0.009	1358.5873	1357.6745	1357.6745	0	0	0	0	25424
6332	2	26400	713.8949	0.023	1426.7282	1425.7752	1425.7752	0	0	0	0	25425
6332	3	132000	478.5973	0.024	1433.7349	1432.77	1432.7699	0	0	0	0	25426
6332	2	155000	717.3929	0.032	1433.7361	1432.7712	1432.7712	0	0	0	0	25427
6332	2	22700	775.8898	0.02	1550.7998	1549.7651	1549.7651	0	0	0	0	25430
6332	2	77600	832.3957	0.026	1663.8786	1662.7768	1662.7768	0	0	0	0	25434
6332	2	93600	869.8751	0.01	1738.8803	1737.7357	1737.7357	0	0	0	0	25435
6332	2	32500	920.9652	0.037	1841.126	1839.9159	1840.9189	0	0	0	0	25437
6332	3	35400	614.3132	0.057	1841.1277	1839.9176	1840.9206	0	0	0	0	25438
6332	3	81500	993.7838	0.037	2979.2274	2977.3268	2978.3297	0	0	0	0	25439
6335	1	68600	748.4363	0.007	747.8826	747.429	747.429	0	0	0	0	25443
6335	1	25800	1142.7154	0.051	1142.4064	1141.7081	1141.7081	0	0	0	0	25445
6335	2	311000	571.8614	0.009	1142.4065	1141.7082	1141.7082	0	0	0	0	25446
6335	2	54800	601.3226	0.012	1201.3601	1200.6307	1200.6307	0	0	0	0	25448
6335	2	24500	653.8535	0.083	1306.4878	1305.6925	1305.6925	0	0	0	0	25449
6335	2	55900	679.8444	0.026	1358.5871	1357.6743	1357.6743	0	0	0	0	25451
6335	2	31900	714.3964	0.096	1426.7283	1425.7751	1425.7751	0	0	0	0	25453
6335	3	100000	478.5974	0.007	1433.7352	1432.7703	1432.7703	0	0	0	0	25454
6335	2	159000	717.3928	0.015	1433.7359	1432.771	1432.771	0	0	0	0	25455
6335	2	39900	776.3907	0.044	1550.7986	1549.7638	1549.7638	0	0	0	0	25458
6335	2	65600	832.3957	0.016	1663.8785	1662.7768	1662.7768	0	0	0	0	25460
6335	2	122000	869.8752	0.024	1738.8804	1737.7358	1737.7358	0	0	0	0	25461
6335	2	31000	920.9664	0.026	1841.1282	1839.9182	1840.9212	0	0	0	0	25463
6335	3	34200	614.3136	0.012	1841.1289	1839.9188	1840.9219	0	0	0	0	25464
6335	3	62800	993.7839	0.015	2979.2275	2977.3269	2978.3298	0	0	0	0	25468
6338	1	13700	748.4458	0.053	747.8923	747.4385	747.4386	0	0	0	0	25471
6338	1	16100	748.4592	0.022	747.9057	747.4519	747.452	0	0	0	0	25472
6338	2	510000	571.869	0.013	1142.4218	1141.7235	1141.7235	0	0	0	0	25474
6338	1	148000	1142.7529	0.059	1142.4439	1141.7456	1141.7456	0	0	0	0	25475
6338	2	6340	653.8602	0.132	1306.5011	1305.7058	1305.7058	0	0	0	0	25476
6338	2	13000	832.9091	0.037	1663.9025	1662.8006	1662.8006	0	0	0	0	25478
6338	2	13800	832.9244	0.048	1663.9331	1662.8312	1662.8312	0	0	0	0	25479
6338	2	53600	870.3996	0.048	1738.9264	1737.7817	1737.7817	0	0	0	0	25481
6338	3	29000	993.8163	0.128	2979.3248	2977.4242	2978.4271	0	0	0	0	25484
6341	1	27700	748.4369	0.013	747.8833	747.4296	747.4297	0	0	0	0	25486
6341	2	133000	571.8615	0.013	1142.4069	1141.7085	1141.7085	0	0	0	0	25488
6341	2	85100	601.3226	0.016	1201.36	1200.6306	1200.6306	0	0	0	0	25489
6341	2	56100	679.8444	0.035	1358.5871	1357.6743	1357.6743	0	0	0	0	25490
6341	2	21800	713.8953	0.011	1426.7291	1425.7761	1425.7761	0	0	0	0	25491
6341	3	112000	478.5973	0.008	1433.7351	1432.7702	1432.7702	0	0	0	0	25492
6341	2	171000	717.3928	0.011	1433.7359	1432.771	1432.771	0	0	0	0	25493
6341	2	139000	775.8896	0.006	1550.7992	1549.7646	1549.7646	0	0	0	0	25496
6341	2	17700	829.8963	0.084	1658.8791	1657.778	1657.778	0	0	0	0	25500
6341	2	240000	869.8753	0.025	1738.8805	1737.736	1737.736	0	0	0	0	25501
6341	3	49200	614.3131	0.061	1841.1274	1839.9174	1840.9204	0	0	0	0	25504
6341	2	69700	920.9669	0.017	1841.1293	1839.9193	1840.9222	0	0	0	0	25505
6341	3	44300	993.7851	0.007	2979.2312	2977.3305	2978.3335	0	0	0	0	25512
6344	1	30700	748.4366	0.006	747.8829	747.4293	747.4293	0	0	0	0	25515
6344	2	132000	571.8617	0.026	1142.4072	1141.7089	1141.7089	0	0	0	0	25518
6344	2	88500	601.3227	0.022	1201.3603	1200.6309	1200.6309	0	0	0	0	25519
6344	2	58800	679.8447	0.029	1358.5877	1357.6749	1357.6749	0	0	0	0	25521
6344	2	29300	713.8948	0.013	1426.728	1425.775	1425.775	0	0	0	0	25522
6344	3	125000	478.5975	0.016	1433.7355	1432.7706	1432.7706	0	0	0	0	25523
6344	2	189000	717.393	0.03	1433.7364	1432.7715	1432.7715	0	0	0	0	25524
6344	2	213000	775.8898	0.007	1550.7997	1549.7651	1549.7651	0	0	0	0	25527
6344	2	22400	829.898	0.111	1658.8824	1657.7814	1657.7814	0	0	0	0	25529
6344	2	22900	832.3953	0.089	1663.8778	1662.7761	1662.7761	0	0	0	0	25530
6344	2	256000	869.8755	0.014	1738.8809	1737.7364	1737.7364	0	0	0	0	25531
6344	3	55300	614.3136	0.074	1841.129	1839.919	1840.922	0	0	0	0	25534
6344	2	59500	920.9669	0.028	1841.1294	1839.9193	1840.9223	0	0	0	0	25535
6344	3	48200	993.7856	0.025	2979.2325	2977.3319	2978.3348	0	0	0	0	25539
6347	1	44900	748.4364	0.034	747.8827	747.4291	747.4291	0	0	0	0	25543
6347	2	140000	571.8615	0.044	1142.4068	1141.7084	1141.7084	0	0	0	0	25546
6347	2	61700	601.3227	0.045	1201.3602	1200.6308	1200.6308	0	0	0	0	25547
6347	2	62400	679.8443	0.044	1358.5868	1357.6739	1357.674	0	0	0	0	25548
6347	2	26800	713.8951	0.031	1426.7286	1425.7756	1425.7756	0	0	0	0	25549
6347	3	113000	478.5973	0.03	1433.7349	1432.77	1432.77	0	0	0	0	25550
6347	2	161000	717.3925	0.011	1433.7354	1432.7705	1432.7705	0	0	0	0	25551
6347	2	257000	775.8896	0.006	1550.7992	1549.7646	1549.7646	0	0	0	0	25554
6347	2	31700	832.3958	0.024	1663.8789	1662.7771	1662.7771	0	0	0	0	25556
6347	2	300000	869.875	0.015	1738.88	1737.7354	1737.7354	0	0	0	0	25557
6347	3	70800	614.3129	0.078	1841.1268	1839.9167	1840.9197	0	0	0	0	25560
6347	2	66400	921.4675	0.014	1841.1277	1839.9175	1840.9205	0	0	0	0	25561
6347	3	28500	993.7851	0.104	2979.2311	2977.3305	2978.3334	0	0	0	0	25563
6350	1	45800	748.4367	0.008	747.883	747.4294	747.4295	0	0	0	0	25566
6350	2	114000	571.8617	0.038	1142.4073	1141.7089	1141.7089	0	0	0	0	25569
6350	2	68500	601.3229	0.004	1201.3607	1200.6313	1200.6313	0	0	0	0	25570
6350	2	52500	679.845	0.023	1358.5882	1357.6754	1357.6754	0	0	0	0	25572
6350	2	28700	713.8949	0.072	1426.7283	1425.7753	1425.7753	0	0	0	0	25575
6350	3	102000	478.5975	0.015	1433.7356	1432.7707	1432.7707	0	0	0	0	25576
6350	2	168000	717.3932	0.014	1433.7368	1432.7719	1432.7719	0	0	0	0	25577
6350	2	357000	775.8899	0.014	1550.7998	1549.7652	1549.7652	0	0	0	0	25581
6350	2	25200	781.9495	0.033	1562.921	1561.8845	1561.8845	0	0	0	0	25582
6350	3	30600	521.6358	0.047	1562.9221	1561.8856	1561.8856	0	0	0	0	25583
6350	2	30200	829.8975	0.04	1658.8814	1657.7804	1657.7804	0	0	0	0	25585
6350	2	29000	832.898	0.03	1663.8803	1662.7784	1662.7784	0	0	0	0	25586
6350	2	351000	869.8754	0.014	1738.8808	1737.7362	1737.7362	0	0	0	0	25587
6350	3	59900	614.6477	0.016	1841.1284	1839.9182	1840.9212	0	0	0	0	25590
6350	2	72300	920.9666	0.029	1841.1286	1839.9186	1840.9216	0	0	0	0	25591
6350	3	33600	993.7854	0.016	2979.232	2977.3313	2978.3343	0	0	0	0	25595
6353	1	43000	748.4363	0.01	747.8826	747.429	747.429	0	0	0	0	25598
6353	2	96100	571.8615	0.024	1142.4068	1141.7084	1141.7084	0	0	0	0	25602
6353	2	43800	601.3226	0.098	1201.3599	1200.6305	1200.6306	0	0	0	0	25603
6353	2	49700	679.8443	0.016	1358.5869	1357.6741	1357.6741	0	0	0	0	25604
6353	2	24600	713.8951	0.07	1426.7287	1425.7757	1425.7757	0	0	0	0	25607
6353	3	79900	478.5972	0.009	1433.7347	1432.7698	1432.7697	0	0	0	0	25608
6353	2	125000	717.3928	0.013	1433.736	1432.7711	1432.7711	0	0	0	0	25609
6353	2	319000	775.8892	0.008	1550.7986	1549.7639	1549.7639	0	0	0	0	25612
6353	3	35000	521.6352	0.015	1562.9202	1561.8837	1561.8837	0	0	0	0	25613
6353	2	18600	799.9069	0.017	1598.8613	1597.7992	1597.7992	0	0	0	0	25615
6353	2	25600	830.3984	0.085	1658.8805	1657.7793	1657.7793	0	0	0	0	25617
