Feature_Index	Scan	Scan_Start	Scan_End	Scan_Aligned	NET	Monoisotopic_Mass	Monoisotopic_Mass_Calibrated	Abundance	Class_Rep_MZ	Class_Rep_Charge
25589	16033	15802	16044	16033	0.8841	2617.3396	2617.3396	14119.8	873.7892456	3
25590	14768	14768	14823	14768	0.8144	2617.334695	2617.334695	9498.9	873.7861938	3
25591	14361	14361	14460	14361	0.7919	2617.33939	2617.33939	8232.5	873.7876587	3
25592	9147	9147	9169	9147	0.5044	2617.34923	2617.34923	354088	655.5946045	4
25593	10489	10456	10489	10489	0.5784	2617.35768	2617.35768	278839	873.7930298	3
25594	10764	10764	10775	10764	0.5936	2617.39872	2617.39872	189683	873.4706421	3
25595	12755	12733	12799	12755	0.7034	2617.42014	2617.42014	137819	873.8141479	3
25596	8443	8443	8454	8443	0.4656	2617.4769	2617.4769	292462	873.8330078	3
25597	12260	12249	12260	12260	0.6761	2617.62575	2617.62575	61932	655.6638184	4
25598	5913	5880	5924	5913	0.3260	2618.29714	2618.29714	716150	655.8317871	4
25599	9114	9103	9114	9114	0.5026	2618.2975	2618.2975	270094	874.1069336	3
25600	11182	11182	11204	11182	0.6166	2618.33254	2618.33254	214349	874.1193237	3
25601	8938	8883	9202	8938	0.4929	2618.35115	2618.35115	3.8831271E+07	655.8446655	4
25602	10742	10709	10764	10742	0.5923	2618.3627	2618.3627	605555	655.8485107	4
25603	1491	1480	1513	1491	0.0822	2619.34117	2619.34117	99230	437.7307434	6
25604	9015	9015	9059	9015	0.4971	2619.35774	2619.35774	713182	655.8448486	4
25605	8047	8047	8058	8047	0.4437	2619.35502	2619.35502	223157	656.3452148	4
25606	12216	12161	12282	12216	0.6736	2619.40441	2619.40441	3.3725190E+06	874.4760132	3
25607	14548	14482	14559	14548	0.8022	2619.49118	2619.49118	7725.9	874.5033569	3
25608	11754	11754	11776	11754	0.6482	2620.155725	2620.155725	63883	656.2962036	4
25609	8509	8465	8575	8509	0.4692	2620.28749	2620.28749	5.8084960E+06	656.3293457	4
25610	13877	13866	13877	13877	0.7652	2620.34733	2620.34733	13083.4	657.3493652	4
25611	9576	9532	9697	9576	0.5280	2620.41181	2620.41181	4.4548440E+06	656.3603516	4
25612	13437	13426	13481	13437	0.7410	2620.44921	2620.44921	59688.5	874.824585	3
25613	13767	13536	13998	13767	0.7592	2620.47976	2620.47976	5.2354965E+06	874.835083	3
25614	14306	14174	14537	14306	0.7889	2620.482225	2620.482225	90603.4	874.8357544	3
25615	14834	14779	14845	14834	0.8180	2620.47831	2620.47831	13127.9	874.8344727	3
25616	15351	15340	15527	15351	0.8465	2620.47915	2620.47915	8986.3	874.8341064	3
25617	6793	6771	6837	6793	0.3746	2621.17063	2621.17063	2.0658750E+06	656.5501709	4
25618	8300	8289	8311	8300	0.4577	2621.26001	2621.26001	698058	656.5724487	4
25619	7662	7607	7816	7662	0.4225	2621.30138	2621.30138	1.9999763E+07	656.5825806	4
25620	6716	6705	6727	6716	0.3703	2621.34443	2621.34443	435154	656.5941162	4
25621	13899	13833	13976	13899	0.7664	2621.35367	2621.35367	829322.9	875.1255493	3
25622	9488	9411	9675	9488	0.5232	2621.355	2621.355	7.0168790E+06	875.126709	3
25623	9642	9642	9653	9642	0.5317	2621.416215	2621.416215	237088	656.6115112	4
25624	12337	12293	12458	12337	0.6803	2621.46205	2621.46205	3.9927060E+06	875.1619873	3
25625	10269	10258	10269	10269	0.5663	2621.466865	2621.466865	112437	656.6239624	4
25626	14009	14009	14053	14009	0.7725	2621.48261	2621.48261	16382.2	874.8516846	3
25627	14394	14394	14405	14394	0.7937	2621.48714	2621.48714	6747.4	875.1690063	3
25628	8839	8784	9015	8839	0.4874	2622.21877	2622.21877	2.5922668E+07	875.4138794	3
25629	14724	14713	14724	14724	0.8119	2622.226175	2622.226175	6812.3	875.4173584	3
25630	6397	6397	6430	6397	0.3527	2622.235705	2622.235705	1.5061730E+06	656.8156128	4
25631	10984	10973	11028	10984	0.6057	2622.29905	2622.29905	192180	657.854126	4
25632	10808	10797	10808	10808	0.5960	2622.30802	2622.30802	150193	875.4428711	3
25633	9741	9697	9851	9741	0.5371	2622.39259	2622.39259	1.4576475E+07	656.8553467	4
25634	11391	11369	11391	11391	0.6281	2623.13211	2623.13211	167906	657.0407715	4
25635	10478	10423	10610	10478	0.5778	2623.22123	2623.22123	5.6672320E+06	875.7481079	3
25636	14746	14735	14757	14746	0.8132	2623.22836	2623.22836	9188.4	875.7504883	3
25637	13591	13580	13602	13591	0.7495	2623.27515	2623.27515	23713	876.1002197	3
25638	11006	10995	11050	11006	0.6069	2623.301755	2623.301755	314516	657.854126	4
25639	7662	7651	7673	7662	0.4225	2623.30444	2623.30444	493955	875.4417114	3
25640	10280	10192	10401	10280	0.5669	2623.31284	2623.31284	2.2794890E+06	875.7786255	3
25641	10830	10819	10841	10830	0.5972	2623.31093	2623.31093	232377	875.7780151	3
25642	13745	13712	13745	13745	0.7580	2623.32741	2623.32741	23219	875.7835083	3
25643	12007	11974	12062	12007	0.6621	2623.35252	2623.35252	561277	875.7918701	3
25644	9873	9851	9906	9873	0.5444	2623.36567	2623.36567	951239	875.7959595	3
25645	11402	11391	11413	11402	0.6287	2624.13873	2624.13873	156669	657.291687	4
25646	7816	7772	7882	7816	0.4310	2624.183745	2624.183745	3.5814690E+06	657.3031616	4
25647	10544	10544	10621	10544	0.5814	2624.224095	2624.224095	586133	876.0819702	3
25648	9235	9180	9323	9235	0.5092	2624.26885	2624.26885	1.6323566E+07	876.0969849	3
25649	10863	10863	10874	10863	0.5990	2624.28016	2624.28016	124673	876.1010132	3
25650	9125	9059	9191	9125	0.5032	2624.3143	2624.3143	1.8099355E+07	876.1121826	3
25651	10357	10357	10423	10357	0.5711	2624.31657	2624.31657	266223	876.1113892	3
25652	6364	6320	6408	6364	0.3509	2624.31384	2624.31384	1.6550170E+06	657.3362427	4
25653	11831	11831	11853	11831	0.6524	2624.34775	2624.34775	85473	876.1233521	3
25654	3339	3339	3405	3339	0.1841	2624.35473	2624.35473	5.6003720E+06	438.5667419	6
25655	8817	8784	8905	8817	0.4862	2624.389635	2624.389635	4.9651690E+06	877.4593506	3
25656	11545	11501	11611	11545	0.6366	2624.39516	2624.39516	723634	876.1397095	3
25657	14460	14416	14504	14460	0.7974	2624.41559	2624.41559	42656	876.4801025	3
25658	7618	7552	7816	7618	0.4201	2624.420205	2624.420205	1.1581852E+08	526.0911865	5
25659	6650	6617	6661	6650	0.3667	2625.13252	2625.13252	867849	657.5405884	4
25660	4219	4197	4219	4219	0.2326	2625.19208	2625.19208	240603	657.555542	4
25661	12667	12645	12689	12667	0.6985	2625.21655	2625.21655	145965	876.413208	3
25662	10313	10280	10346	10313	0.5687	2625.25015	2625.25015	675635	657.5698853	4
25663	9367	9334	9422	9367	0.5165	2625.25552	2625.25552	2.3172460E+06	876.4260864	3
25664	9631	9609	9697	9631	0.5311	2625.30626	2625.30626	3.0676380E+06	876.4433594	3
25665	11292	11292	11303	11292	0.6227	2625.330325	2625.330325	105957	876.4515991	3
25666	11017	10929	11160	11017	0.6075	2625.334055	2625.334055	1.0823048E+07	876.4526367	3
25667	3306	3306	3328	3306	0.1823	2625.35749	2625.35749	7.3133770E+06	438.7333374	6
25668	7453	7442	7530	7453	0.4110	2625.376695	2625.376695	940806	657.5976563	4
25669	12447	12447	12502	12447	0.6864	2625.37198	2625.37198	128042	876.4650269	3
25670	13602	13569	13635	13602	0.7501	2625.45491	2625.45491	145062	876.4931641	3
25671	6628	6606	6639	6628	0.3655	2626.135375	2626.135375	807812	657.7914429	4
25672	8729	8718	8751	8729	0.4813	2626.24016	2626.24016	621626	876.7545776	3
25673	11402	11336	11589	11402	0.6287	2626.255245	2626.255245	3.0514575E+07	876.7591553	3
25674	12	12	34	12	0.0006	2626.25445	2626.25445	28697.9	876.7594604	3
25675	17639	17584	17760	17639	0.9727	2626.2963	2626.2963	89035.9	876.772522	3
25676	10665	10643	10720	10665	0.5881	2626.32118	2626.32118	1.0408590E+06	876.78125	3
25677	8278	8278	8300	8278	0.4565	2626.33739	2626.33739	387654	876.7871094	3
25678	7519	7497	7541	7519	0.4146	2626.3928	2626.3928	8.1579130E+06	657.8557129	4
25679	13492	13470	13525	13492	0.7440	2627.24059	2627.24059	55698.5	877.0874023	3
25680	5869	5836	5946	5869	0.3236	2627.24972	2627.24972	4.1360740E+06	877.0913696	3
25681	17705	17595	17705	17705	0.9763	2627.29793	2627.29793	11935.4	877.1074829	3
25682	11391	11347	11413	11391	0.6281	2627.40962	2627.40962	756958	877.1436157	3
25683	11501	11479	11501	11501	0.6342	2628.23118	2628.23118	156275	658.3158569	4
25684	7475	7442	7530	7475	0.4122	2628.245925	2628.245925	3.2593560E+06	877.0884399	3
25685	12359	12293	12447	12359	0.6815	2628.39643	2628.39643	1.2327440E+06	877.4727783	3
25686	12931	12887	12997	12931	0.7131	2628.40233	2628.40233	291000	877.4753418	3
25687	7321	7310	7343	7321	0.4037	2629.325015	2629.325015	1.0155940E+06	878.1168213	3
25688	12326	12315	12403	12326	0.6797	2629.40064	2629.40064	170558	877.4736938	3
25689	10522	10423	10555	10522	0.5802	2630.25132	2630.25132	520225	878.0914917	3
25690	7321	7266	7398	7321	0.4037	2630.33117	2630.33117	2.5104270E+06	658.8410645	4
25691	7574	7530	7640	7574	0.4176	2630.34675	2630.34675	4.2522360E+06	878.1231689	3
25692	9917	9851	9939	9917	0.5468	2630.4112	2630.4112	1.4406780E+06	658.8602295	4
25693	14031	13987	14053	14031	0.7737	2631.24685	2631.24685	61454.3	878.4231567	3
25694	10687	10577	10698	10687	0.5893	2631.249125	2631.249125	826043	878.4234009	3
25695	7552	7552	7596	7552	0.4164	2631.276335	2631.276335	348699	658.8439331	4
25696	7277	7255	7277	7277	0.4013	2631.33443	2631.33443	325502	878.4529419	3
25697	11512	11468	11644	11512	0.6348	2631.34927	2631.34927	6.6117980E+06	659.0947876	4
25698	9411	9378	9488	9411	0.5189	2631.36652	2631.36652	2.1747840E+06	878.4628906	3
25699	12876	12821	12953	12876	0.7100	2631.43879	2631.43879	895097	878.4869385	3
25700	11853	11831	11897	11853	0.6536	2631.54786	2631.54786	225451	878.2262573	3
25701	8652	8586	8828	8652	0.4771	2632.23815	2632.23815	1.9201165E+07	878.75354	3
25702	14064	14064	14075	14064	0.7755	2632.24743	2632.24743	14194.8	878.7575684	3
25703	7486	7453	7530	7486	0.4128	2632.27738	2632.27738	4.8768510E+06	659.326355	4
25704	11941	11842	12227	11941	0.6585	2632.29306	2632.29306	5.9266881E+07	878.7720337	3
25705	9037	9037	9048	9037	0.4983	2632.32546	2632.32546	270163	1317.671021	2
25706	13129	13030	13184	13129	0.7240	2632.416115	2632.416115	300229.5	660.3494873	4
25707	10951	10896	11050	10951	0.6039	2632.41728	2632.41728	8.5700680E+06	878.8134155	3
25708	11655	11611	11952	11655	0.6427	2633.27596	2633.27596	1.3893648E+07	659.5762939	4
25709	6969	6947	7035	6969	0.3843	2633.28193	2633.28193	1.9018230E+06	879.1015625	3
25710	9004	8905	9103	9004	0.4965	2633.324625	2633.324625	5.8475800E+06	879.1159058	3
25711	13118	13085	13118	13118	0.7234	2633.42013	2633.42013	65187	659.6132813	4
25712	13833	13822	13844	13833	0.7628	2634.39023	2634.39023	16915.9	880.510376	3
25713	10687	10687	10720	10687	0.5893	2635.321375	2635.321375	513132	881.4608154	3
25714	13250	13239	13272	13250	0.7307	2635.354915	2635.354915	249331	879.7924194	3
25715	10159	10115	10225	10159	0.5602	2635.356605	2635.356605	3.6430970E+06	660.0964966	4
25716	11523	11523	11534	11523	0.6354	2635.40254	2635.40254	74968	880.4729004	3
25717	12865	12832	12909	12865	0.7094	2636.253265	2636.253265	312770	880.0919189	3
25718	10621	10577	10687	10621	0.5857	2636.32537	2636.32537	2.0880400E+06	880.4572754	3
25719	13184	13041	13305	13184	0.7270	2636.36682	2636.36682	2.3267040E+06	660.3491821	4
25720	12524	12480	12546	12524	0.6906	2636.36225	2636.36225	113816	660.3480225	4
25721	9301	9290	9301	9301	0.5129	2636.358535	2636.358535	273628	880.1268311	3
25722	11061	11039	11083	11061	0.6099	2636.36002	2636.36002	460692	660.3475952	4
25723	12898	12876	12920	12898	0.7112	2636.36527	2636.36527	187111	660.3485718	4
25724	6507	6496	6595	6507	0.3588	2636.36566	2636.36566	5.8567430E+06	660.3488159	4
25725	7563	7541	7574	7563	0.4170	2636.420915	2636.420915	649052	660.3620605	4
25726	8542	8498	8696	8542	0.4710	2636.43056	2636.43056	1.7614289E+07	880.151001	3
25727	9180	9147	9191	9180	0.5062	2637.20999	2637.20999	272226	660.5599365	4
25728	9598	9576	9598	9598	0.5293	2637.2263	2637.2263	337228	880.4393311	3
25729	11248	11193	11336	11248	0.6203	2637.22792	2637.22792	2.7596820E+06	880.4169922	3
25730	9312	9301	9323	9312	0.5135	2637.24441	2637.24441	971717	880.4224854	3
25731	13107	13085	13151	13107	0.7228	2637.263305	2637.263305	55604	880.4295044	3
25732	6496	6463	6529	6496	0.3582	2637.266165	2637.266165	2.7144550E+06	660.3231201	4
25733	5319	5319	5429	5319	0.2933	2637.2961	2637.2961	496074	880.4407959	3
25734	4373	4340	4395	4373	0.2411	2637.3166	2637.3166	1.0279150E+06	528.6702881	5
25735	10093	10093	10214	10093	0.5566	2637.33742	2637.33742	240946	880.4532471	3
25736	7343	7299	7376	7343	0.4049	2637.350515	2637.350515	5.4935880E+06	660.5949097	4
25737	12524	12469	12524	12524	0.6906	2637.3641	2637.3641	35892	880.4631958	3
25738	6485	6474	6540	6485	0.3576	2637.36683	2637.36683	2.9635070E+06	660.3485107	4
25739	6111	6078	6111	6111	0.3370	2637.439255	2637.439255	3.7020440E+06	440.7471924	6
25740	11633	11622	11666	11633	0.6415	2637.439115	2637.439115	141269	660.6171265	4
25741	13789	13646	13910	13789	0.7604	2637.50927	2637.50927	754797	880.5105591	3
25742	9774	9774	9796	9774	0.5390	2638.16478	2638.16478	181871	660.798645	4
25743	13756	13745	13756	13756	0.7586	2638.2069	2638.2069	11409.7	661.5601807	4
25744	9059	9026	9169	9059	0.4995	2638.21449	2638.21449	1.1820359E+07	660.8113403	4
25745	8047	8014	8080	8047	0.4437	2638.21334	2638.21334	1.7752260E+06	880.7454834	3
25746	8377	8344	8421	8377	0.4619	2638.21258	2638.21258	1.3619710E+06	880.7453003	3
25747	7563	7541	7585	7563	0.4170	2638.21406	2638.21406	1.0032560E+06	880.7457275	3
25748	13118	13118	13129	13118	0.7234	2638.27104	2638.27104	41588	880.7649536	3
25749	5242	5187	5517	5242	0.2890	2638.2979	2638.2979	5.3824051E+07	528.8665161	5
25750	9609	9598	9631	9609	0.5299	2638.301425	2638.301425	393276	880.7749634	3
25751	6936	6903	6991	6936	0.3825	2638.3292	2638.3292	5.5684880E+06	660.8398438	4
25752	7156	7145	7167	7156	0.3946	2638.3306	2638.3306	331297	660.8400879	4
25753	10049	10027	10104	10049	0.5541	2638.340675	2638.340675	2.4953280E+06	660.8424683	4
25754	12491	12491	12546	12491	0.6888	2638.361165	2638.361165	159896	661.098938	4
25755	9433	9422	9433	9433	0.5202	2638.420455	2638.420455	249767	528.8913574	5
25756	12073	12073	12095	12073	0.6657	2638.81371	2638.81371	108376	1320.915649	2
25757	10159	10126	10203	10159	0.5602	2639.211125	2639.211125	912129	881.078125	3
25758	9840	9818	9840	9840	0.5426	2639.21834	2639.21834	168152	881.0805054	3
25759	5539	5440	5561	5539	0.3054	2639.27929	2639.27929	2.2329840E+06	661.0780029	4
25760	10929	10885	11039	10929	0.6027	2639.313485	2639.313485	2.3906430E+06	881.1119995	3
25761	6980	6969	7013	6980	0.3849	2639.33441	2639.33441	1.1626130E+06	661.0899658	4
25762	7354	7354	7365	7354	0.4055	2639.35656	2639.35656	556880	660.8457642	4
25763	12667	12645	12755	12667	0.6985	2639.35748	2639.35748	311873	661.09729	4
25764	12678	12535	12722	12678	0.6991	2639.40434	2639.40434	318482	881.1424561	3
25765	9411	9400	9411	9411	0.5189	2639.42406	2639.42406	203142	528.8916016	5
25766	13954	13943	13954	13954	0.7695	2640.15573	2640.15573	19703.7	881.7272949	3
25767	13811	13811	13822	13811	0.7616	2640.206865	2640.206865	12023.7	661.309082	4
25768	9884	9829	9906	9884	0.5450	2640.22571	2640.22571	889348	881.4162598	3
25769	13943	13866	14273	13943	0.7689	2640.254485	2640.254485	1.7045867E+07	881.425293	3
25770	7739	7662	7937	7739	0.4267	2640.24818	2640.24818	4.8814938E+07	661.3192139	4
25771	13954	13954	13987	13954	0.7695	2640.360155	2640.360155	12802.8	881.4643555	3
25772	12722	12722	12744	12722	0.7015	2640.359215	2640.359215	41472	661.3477173	4
25773	7233	7211	7288	7233	0.3988	2640.3822	2640.3822	1.8529960E+06	661.3529053	4
25774	12744	12733	12777	12744	0.7028	2640.41202	2640.41202	104919	881.4783936	3
25775	12579	12568	12579	12579	0.6937	2640.415505	2640.415505	39266	881.4803467	3
25776	13745	13734	13756	13745	0.7580	2641.20806	2641.20806	19849.2	661.5593872	4
25777	14284	14196	14350	14284	0.7877	2641.23896	2641.23896	47465.7	881.4197388	3
25778	10764	10753	10764	10764	0.5936	2641.24804	2641.24804	111421	881.7570801	3
25779	13965	13855	13965	13965	0.7701	2641.25601	2641.25601	10961.5	661.5701294	4
25780	9367	9235	9466	9367	0.5165	2641.28382	2641.28382	7.0786800E+06	661.578186	4
25781	10929	10918	10962	10929	0.6027	2641.28951	2641.28951	349103	661.5794678	4
25782	8894	8861	8927	8894	0.4904	2642.20661	2642.20661	1.6054590E+06	882.0765381	3
25783	9422	9422	9455	9422	0.5195	2642.242905	2642.242905	530034	882.4227905	3
25784	13349	13338	13360	13349	0.7361	2642.24721	2642.24721	37196	661.8192749	4
25785	10445	10423	10445	10445	0.5760	2642.25387	2642.25387	185958	882.0925293	3
25786	8982	8971	8993	8982	0.4953	2642.26925	2642.26925	667890	882.0974121	3
25787	9158	9125	9202	9158	0.5050	2642.27781	2642.27781	2.3713140E+06	882.100647	3
25788	8883	8828	8993	8883	0.4898	2642.3499	2642.3499	1.2677904E+07	882.1242065	3
25789	7255	7255	7277	7255	0.4000	2642.38678	2642.38678	964418	661.8543091	4
25790	5957	5913	6001	5957	0.3285	2642.41296	2642.41296	8.0693050E+06	661.8598633	4
25791	9213	9213	9224	9213	0.5080	2643.28218	2643.28218	276096	882.4345703	3
25792	9488	9444	9521	9488	0.5232	2643.37877	2643.37877	1.4983240E+06	882.1331787	3
25793	13019	12953	13118	13019	0.7179	2643.4154	2643.4154	516924	883.4708252	3
25794	10709	10643	10808	10709	0.5905	2643.46819	2643.46819	3.4491340E+06	882.4968262	3
25795	13756	13745	13756	13756	0.7586	2643.469025	2643.469025	23819	882.4971313	3
25796	11996	11941	12095	11996	0.6615	2644.232	2644.232	557205	882.7514038	3
25797	13052	13052	13118	13052	0.7197	2644.248225	2644.248225	92853	883.0697632	3
25798	13437	13437	13448	13437	0.7410	2644.37751	2644.37751	14248.9	883.4686279	3
25799	13558	13558	13580	13558	0.7476	2644.406755	2644.406755	12565.8	882.8094482	3
25800	13811	13767	13855	13811	0.7616	2644.40871	2644.40871	128676.1	882.8109131	3
25801	6793	6661	6881	6793	0.3746	2644.42035	2644.42035	4.1773460E+06	662.3625488	4
25802	10698	10687	10698	10698	0.5899	2644.471645	2644.471645	599669	882.4971313	3
25803	13448	13437	13459	13448	0.7416	2645.11988	2645.11988	26886.2	1324.068115	2
25804	12040	12029	12040	12040	0.6639	2645.235515	2645.235515	88821	883.0859985	3
25805	13063	13052	13074	13063	0.7203	2645.24735	2645.24735	40292	662.5692749	4
25806	15725	15725	15736	15725	0.8671	2645.256595	2645.256595	4197.6	662.5716553	4
25807	11171	11127	11303	11171	0.6160	2645.33403	2645.33403	5.7313520E+06	662.5915527	4
25808	9708	9708	9774	9708	0.5353	2645.33732	2645.33732	1.4482500E+06	882.7860718	3
25809	13393	13371	13426	13393	0.7385	2645.377365	2645.377365	90336.9	883.1333618	3
25810	9004	8993	9037	9004	0.4965	2645.39034	2645.39034	425755	662.6048584	4
25811	12040	11952	12150	12040	0.6639	2645.43185	2645.43185	2.9267850E+06	883.1519165	3
25812	10819	10819	10830	10819	0.5966	2645.449355	2645.449355	127734	883.1569824	3
25813	13393	13360	13426	13393	0.7385	2646.12499	2646.12499	150706	1324.570557	2
25814	14823	14757	14856	14823	0.8174	2646.31896	2646.31896	42628.7	883.4472656	3
25815	12678	12656	12777	12678	0.6991	2646.375125	2646.375125	516795	883.4661255	3
25816	10445	10423	10467	10445	0.5760	2647.3316	2647.3316	512439	884.4915161	3
25817	11853	11798	11974	11853	0.6536	2647.3492	2647.3492	6.2614690E+06	663.0949097	4
25818	8366	8333	8377	8366	0.4613	2647.36707	2647.36707	627734	883.7960815	3
25819	13745	13723	13778	13745	0.7580	2647.73503	2647.73503	41101.1	883.9202881	3
25820	8157	8146	8179	8157	0.4498	2648.23148	2648.23148	451693	884.0848389	3
25821	11039	10984	11138	11039	0.6087	2648.28633	2648.28633	6.3765810E+06	884.102356	3
25822	8553	8520	8575	8553	0.4716	2648.31611	2648.31611	990743	884.112854	3
25823	9488	9477	9488	9488	0.5232	2648.362635	2648.362635	229925	884.1283569	3
25824	10335	10324	10390	10335	0.5699	2648.4417	2648.4417	446467	663.3676758	4
25825	11347	11303	11468	11347	0.6257	2649.22052	2649.22052	7.4502520E+06	884.4161377	3
25826	10170	10126	10258	10170	0.5608	2649.24708	2649.24708	2.8995650E+06	663.5692139	4
25827	11523	11523	11534	11523	0.6354	2649.308605	2649.308605	76950	884.4434814	3
25828	9961	9950	10027	9961	0.5493	2649.331775	2649.331775	1.3127900E+06	663.59021	4
25829	10577	10544	10610	10577	0.5832	2649.35251	2649.35251	666273	663.5955811	4
25830	10346	10269	10555	10346	0.5705	2649.44771	2649.44771	3.7956176E+07	884.4896851	3
25831	11336	11303	11358	11336	0.6251	2649.44774	2649.44774	513667	663.6195068	4
25832	12447	12414	12557	12447	0.6864	2649.469885	2649.469885	889987	884.4981689	3
25833	11809	11776	11930	11809	0.6512	2649.47196	2649.47196	2.8244260E+06	663.6255493	4
25834	12865	12821	12920	12865	0.7094	2649.48234	2649.48234	464282	663.6282959	4
25835	8685	8663	8773	8685	0.4789	2650.25421	2650.25421	2.9067170E+06	884.7592773	3
25836	12095	12073	12172	12095	0.6670	2650.30455	2650.30455	498191	884.7758179	3
25837	11512	11501	11512	11512	0.6348	2650.309795	2650.309795	79094	884.4433594	3
25838	16011	16011	16033	16011	0.8829	2650.40084	2650.40084	4203.9	884.8074951	3
25839	11765	11765	11787	11765	0.6488	2650.474635	2650.474635	97332	663.8762817	4
25840	8520	8476	8564	8520	0.4698	2651.21658	2651.21658	1.9848500E+06	886.4451904	3
25841	12337	12249	12414	12337	0.6803	2651.28062	2651.28062	482651	885.1021118	3
25842	13052	13052	13118	13052	0.7197	2651.36007	2651.36007	45825	664.0965576	4
25843	9851	9807	9939	9851	0.5432	2651.35853	2651.35853	1.1584466E+07	664.0968018	4
25844	10038	10016	10049	10038	0.5535	2651.40183	2651.40183	452737	885.7774658	3
25845	13063	13041	13140	13063	0.7203	2652.36243	2652.36243	254986	664.0965576	4
25846	8894	8872	8982	8894	0.4904	2652.39093	2652.39093	3.5408680E+06	885.4713745	3
25847	12557	12557	12568	12557	0.6924	2652.40322	2652.40322	46345	885.4752808	3
25848	13184	13151	13283	13184	0.7270	2653.26668	2653.26668	704699	885.762207	3
25849	5814	5814	5836	5814	0.3206	2653.2964	2653.2964	548605	885.7732544	3
25850	10060	10038	10126	10060	0.5547	2653.30829	2653.30829	1.2461480E+06	885.7770996	3
25851	10654	10610	10654	10654	0.5875	2653.351255	2653.351255	118952	885.4315796	3
25852	8938	8938	8993	8938	0.4929	2653.39377	2653.39377	522811	885.4711914	3
25853	10500	10445	10654	10500	0.5790	2654.20239	2654.20239	1.9514430E+07	886.0751953	3
25854	8531	8520	8542	8531	0.4704	2654.20449	2654.20449	497906	664.8085938	4
25855	11941	11897	11974	11941	0.6585	2654.272265	2654.272265	381634	886.0983887	3
25856	9554	9510	9653	9554	0.5268	2654.282175	2654.282175	2.6858200E+06	886.1016235	3
25857	11226	11215	11270	11226	0.6190	2654.29232	2654.29232	490614	886.1048584	3
25858	4692	4483	4769	4692	0.2587	2654.29251	2654.29251	1.0941670E+07	532.0653687	5
25859	5803	5770	5946	5803	0.3200	2654.29811	2654.29811	4.3756520E+06	664.8319702	4
25860	8850	8806	8949	8850	0.4880	2654.312955	2654.312955	2.8736720E+06	664.8357544	4
25861	12810	12810	12821	12810	0.7064	2654.345445	2654.345445	24607	886.123291	3
25862	5033	5011	5033	5033	0.2775	2654.37286	2654.37286	1.0779850E+06	443.5693665	6
25863	10907	10874	11006	10907	0.6014	2654.46141	2654.46141	2.6036980E+06	664.8727417	4
25864	10918	10896	10973	10918	0.6021	2655.27684	2655.27684	845146	665.0767212	4
25865	9587	9587	9598	9587	0.5286	2655.282245	2655.282245	437518	886.4346924	3
25866	8894	8850	8905	8894	0.4904	2655.3154	2655.3154	449244	665.8192749	4
25867	12700	12678	12733	12700	0.7003	2655.31639	2655.31639	100645	665.0869141	4
25868	9774	9741	9785	9774	0.5390	2655.33048	2655.33048	652286	665.0900879	4
25869	8509	8498	8531	8509	0.4692	2655.4098	2655.4098	758012	665.1099854	4
25870	11589	11567	11589	11589	0.6391	2655.46991	2655.46991	144899	665.1246948	4
25871	10610	10588	10632	10610	0.5851	2655.478575	2655.478575	330836	665.1268921	4
25872	7035	6980	7189	7035	0.3879	2656.24183	2656.24183	1.7107073E+07	665.3175659	4
25873	12337	12282	12447	12337	0.6803	2656.24749	2656.24749	1.8356550E+06	886.757019	3
25874	13360	13294	13976	13360	0.7367	2656.24976	2656.24976	4.0227993E+06	886.7578735	3
25875	11919	11897	11963	11919	0.6573	2656.24803	2656.24803	303888	665.3197632	4
25876	10929	10918	10940	10929	0.6027	2656.27713	2656.27713	196456	886.7667236	3
25877	13635	13613	13657	13635	0.7519	2656.39575	2656.39575	28534.5	886.8064575	3
25878	13877	13822	13877	13877	0.7652	2657.25389	2657.25389	23106.7	887.0922241	3
25879	12689	12689	12722	12689	0.6997	2657.31636	2657.31636	38418	666.0795288	4
25880	10588	10577	10610	10588	0.5839	2657.321945	2657.321945	298090	665.5878906	4
25881	15626	15527	15813	15626	0.8617	2657.33339	2657.33339	2.9509169E+06	887.1188354	3
25882	11490	11479	11490	11490	0.6336	2657.43942	2657.43942	130403	887.1538696	3
25883	8883	8883	8927	8883	0.4898	2658.24721	2658.24721	843489	666.0704346	4
25884	8256	8256	8311	8256	0.4552	2658.28673	2658.28673	1.5496170E+06	887.4376221	3
25885	7706	7684	7706	7706	0.4249	2658.33803	2658.33803	1.1462010E+06	665.8411865	4
25886	9609	9609	9620	9609	0.5299	2658.338155	2658.338155	182739	887.4538574	3
25887	12172	12128	12238	12172	0.6712	2658.38065	2658.38065	740915	1330.698608	2
25888	13789	13789	13800	13789	0.7604	2658.423355	2658.423355	10452	665.8632202	4
25889	11512	11501	11512	11512	0.6348	2658.44497	2658.44497	168356	887.4893799	3
25890	12304	12304	12381	12304	0.6785	2658.80024	2658.80024	283720	887.6081543	3
25891	8245	8212	8245	8245	0.4546	2659.29359	2659.29359	899432	887.4387817	3
25892	13239	13173	13283	13239	0.7301	2659.31634	2659.31634	415885	887.7784424	3
25893	11501	11501	11512	11501	0.6342	2659.314085	2659.314085	114797	887.7791138	3
25894	7574	7519	7673	7574	0.4176	2659.35159	2659.35159	2.8759687E+07	666.0953369	4
25895	7695	7673	7750	7695	0.4243	2659.4118	2659.4118	2.9572950E+06	887.8113403	3
